Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,AHCh,Last5HomeOver2.5Perc,HST,AwayOver2.5Perc,AST,HomeOver2.5Perc,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgC>2.5,AvgLast5HomeGoalsConceded,PC<2.5,AR,AvgHomeGoalsScored,Over2.5
2023-08-14,SP1,18:30,Cadiz,Alaves,H,H,2023/2024,0.0,-0.25,0.0,3,31.58,2,26.32,1.0,1.0,0.0,2.86,0.0,1.41,0,0.84,0
2023-08-28,SP1,18:30,Getafe,Alaves,H,D,2023/2024,0.0,-0.25,0.0,4,31.58,2,31.58,0.5,1.0,0.0,3.78,0.0,1.27,0,1.05,0
2023-09-15,SP1,20:00,Vallecano,Alaves,H,H,2023/2024,0.0,-0.5,50.0,11,31.58,1,36.84,1.0,1.33,0.0,2.61,3.5,1.52,0,0.95,0
2023-09-28,SP1,18:00,Celta,Alaves,D,H,2023/2024,0.0,-0.75,0.0,0,31.58,11,42.11,0.25,1.25,0.25,2.23,1.25,1.74,0,1.11,0
2023-10-22,SP1,17:30,Villarreal,Alaves,D,D,2023/2024,0.0,-0.5,80.0,3,31.58,7,73.68,1.6,1.2,0.4,2.06,2.0,1.79,0,1.89,0
2023-10-29,SP1,20:00,Ath Madrid,Alaves,H,H,2023/2024,20.0,-1.25,100.0,7,31.58,1,78.95,2.6,1.4,0.6,1.92,1.2,1.91,0,2.21,1
2023-11-12,SP1,15:15,Barcelona,Alaves,H,A,2023/2024,40.0,-1.75,60.0,6,31.58,1,57.89,1.6,1.6,0.8,1.6,1.0,2.41,0,2.26,1
2023-12-03,SP1,13:00,Mallorca,Alaves,D,D,2023/2024,40.0,0.0,20.0,3,31.58,4,26.32,0.8,1.2,0.8,2.86,0.8,1.42,0,0.89,0
2023-12-18,SP1,20:00,Girona,Alaves,H,H,2023/2024,60.0,-1.0,60.0,4,31.58,2,68.42,2.4,1.6,0.6,1.77,0.8,2.08,0,2.79,1
2024-01-02,SP1,18:15,Sociedad,Alaves,D,D,2023/2024,60.0,-1.0,20.0,6,31.58,2,31.58,0.8,1.6,0.6,2.32,0.6,1.63,0,1.37,0
2024-01-12,SP1,20:00,Sevilla,Alaves,A,A,2023/2024,60.0,-0.5,40.0,4,31.58,8,57.89,0.8,1.6,1.0,2.38,2.0,1.59,0,1.42,1
2024-01-26,SP1,20:00,Almeria,Alaves,A,A,2023/2024,60.0,0.0,40.0,7,31.58,3,68.42,0.2,1.2,1.4,2.34,1.2,1.62,0,1.16,1
2024-02-18,SP1,20:00,Betis,Alaves,D,D,2023/2024,60.0,-0.25,20.0,2,31.58,4,36.84,1.0,1.2,1.4,2.45,1.2,1.55,0,1.42,0
2024-03-04,SP1,20:00,Osasuna,Alaves,H,D,2023/2024,40.0,-0.25,40.0,4,31.58,4,26.32,1.4,0.8,1.4,2.68,1.0,1.49,0,1.0,0
2024-03-16,SP1,20:00,Ath Bilbao,Alaves,H,H,2023/2024,40.0,-1.0,60.0,4,31.58,3,57.89,2.2,1.0,1.2,2.29,0.6,1.65,0,2.21,0
2024-04-14,SP1,15:15,Granada,Alaves,H,H,2023/2024,20.0,0.0,20.0,3,31.58,3,47.37,1.2,1.0,0.6,2.38,1.2,1.6,0,1.26,0
2024-05-05,SP1,17:30,Valencia,Alaves,A,D,2023/2024,0.0,-0.25,40.0,1,31.58,4,36.84,0.8,1.0,0.2,2.55,1.0,1.54,0,1.05,0
2024-05-14,SP1,20:30,Real Madrid,Alaves,H,H,2023/2024,20.0,-2.0,80.0,11,31.58,10,57.89,3.4,2.0,0.2,1.46,0.4,2.79,0,2.53,1
2024-05-26,SP1,15:15,Las Palmas,Alaves,D,D,2023/2024,20.0,-0.25,20.0,4,31.58,4,31.58,0.6,2.0,0.4,1.88,1.6,2.06,0,1.05,0
2024-08-16,SP1,18:00,Celta,Alaves,H,A,2024/2025,100.0,-0.25,100.0,4,80.0,2,60.0,2.0,2.0,1.0,2.31,1.0,1.63,0,1.8,1
2024-08-28,SP1,20:30,Sociedad,Alaves,A,D,2024/2025,100.0,-0.75,100.0,1,80.0,5,75.0,1.0,1.5,1.5,2.32,2.0,1.63,0,1.25,1
2024-09-14,SP1,15:15,Espanol,Alaves,H,D,2024/2025,100.0,0.0,66.67,4,80.0,6,75.0,1.67,2.0,1.67,2.63,1.33,1.51,0,1.5,1
2024-09-24,SP1,20:00,Real Madrid,Alaves,H,H,2024/2025,100.0,-2.0,75.0,4,80.0,3,75.0,3.0,2.25,1.75,1.47,0.75,2.73,0,3.0,1
2024-09-28,SP1,13:00,Getafe,Alaves,H,H,2024/2025,80.0,-0.25,0.0,8,80.0,1,0.0,0.75,2.2,1.4,3.33,0.25,1.31,0,0.75,0
2022-08-22,SP1,19:00,Elche,Almeria,D,D,2022/2023,0.0,-0.25,0.0,3,63.16,7,36.84,1.0,1.0,1.0,2.2,1.0,1.74,1,0.95,0
2022-09-05,SP1,20:00,Valladolid,Almeria,H,D,2022/2023,0.0,-0.25,50.0,6,63.16,1,47.37,0.5,1.0,0.5,1.95,1.5,1.93,0,1.11,0
2022-09-17,SP1,13:00,Mallorca,Almeria,H,H,2022/2023,0.0,-0.5,33.33,2,63.16,3,21.05,1.0,1.0,0.33,2.26,1.0,1.71,0,1.16,0
2022-09-30,SP1,20:00,Ath Bilbao,Almeria,H,H,2022/2023,25.0,-1.25,40.0,4,63.16,2,31.58,1.6,1.75,0.25,1.72,0.6,2.17,0,1.16,1
2022-10-16,SP1,20:00,Betis,Almeria,H,H,2022/2023,40.0,-1.0,60.0,6,63.16,5,47.37,2.0,2.0,0.4,1.87,0.4,1.99,0,1.37,1
2022-10-23,SP1,17:30,Villarreal,Almeria,H,A,2022/2023,60.0,-1.5,50.0,5,63.16,4,52.63,2.25,2.2,0.4,1.61,0.5,2.49,0,1.89,1
2022-11-05,SP1,20:00,Barcelona,Almeria,H,D,2022/2023,60.0,-2.5,60.0,13,63.16,1,47.37,2.6,2.4,0.4,1.26,0.0,3.38,0,1.95,0
2022-12-30,SP1,18:15,Cadiz,Almeria,D,A,2022/2023,60.0,-0.25,40.0,6,63.16,9,31.58,1.2,2.4,0.6,2.07,1.0,1.85,0,1.0,0
2023-01-23,SP1,20:00,Valencia,Almeria,D,D,2022/2023,60.0,-1.0,60.0,6,63.16,3,47.37,1.2,2.0,1.0,1.78,1.2,2.11,0,1.42,1
2023-02-06,SP1,20:00,Vallecano,Almeria,H,D,2022/2023,40.0,-0.5,40.0,11,63.16,5,63.16,1.2,1.8,0.8,2.13,1.2,1.72,0,1.47,0
2023-02-17,SP1,20:00,Girona,Almeria,H,H,2022/2023,40.0,-0.5,60.0,8,63.16,4,63.16,2.2,2.6,1.0,1.9,1.2,2.03,0,1.84,1
2023-03-12,SP1,15:15,Sevilla,Almeria,H,D,2022/2023,60.0,-0.75,60.0,5,63.16,5,52.63,2.0,2.6,1.2,1.72,0.8,2.21,0,1.26,1
2023-04-02,SP1,13:00,Celta,Almeria,D,D,2022/2023,80.0,-1.0,60.0,5,63.16,3,52.63,1.8,2.8,1.4,1.68,0.6,2.22,0,1.37,1
2023-04-16,SP1,17:30,Ath Madrid,Almeria,H,H,2022/2023,80.0,-2.0,60.0,7,63.16,0,57.89,2.6,2.8,1.2,1.44,0.4,2.86,0,2.16,1
2023-04-26,SP1,18:30,Getafe,Almeria,A,A,2022/2023,100.0,-0.5,40.0,9,63.16,11,42.11,1.4,2.6,1.6,2.26,0.8,1.68,0,1.11,1
2023-04-29,SP1,17:30,Real Madrid,Almeria,H,H,2022/2023,100.0,-2.5,80.0,12,63.16,3,57.89,3.4,2.2,1.6,1.23,1.2,3.41,0,2.32,1
2023-05-13,SP1,15:15,Osasuna,Almeria,H,D,2022/2023,100.0,-0.5,80.0,7,63.16,3,47.37,1.6,2.4,1.6,1.74,1.8,2.17,0,1.26,1
2023-05-23,SP1,18:30,Sociedad,Almeria,H,H,2022/2023,80.0,-1.25,40.0,2,63.16,2,31.58,1.8,2.2,1.2,1.59,0.6,2.42,1,1.37,0
2023-06-04,SP1,20:00,Espanol,Almeria,D,D,2022/2023,80.0,-0.25,60.0,8,63.16,4,63.16,1.8,2.4,1.6,1.49,2.0,2.7,0,1.42,1
2023-08-26,SP1,18:00,Cadiz,Almeria,D,D,2023/2024,0.0,-0.25,0.0,3,63.16,2,26.32,1.0,1.0,1.0,2.1,0.5,1.83,1,0.84,0
2023-09-17,SP1,15:15,Villarreal,Almeria,H,D,2023/2024,50.0,-1.25,100.0,4,63.16,7,73.68,2.0,1.5,1.0,1.38,2.33,3.07,0,1.89,1
2023-09-26,SP1,18:00,Sevilla,Almeria,H,H,2023/2024,66.67,-0.75,75.0,9,63.16,1,57.89,2.0,2.67,1.0,1.77,1.25,2.11,0,1.42,1
2023-10-06,SP1,20:00,Ath Bilbao,Almeria,H,H,2023/2024,75.0,-1.5,80.0,9,63.16,1,57.89,2.4,2.75,0.75,1.53,1.2,2.54,0,2.21,1
2023-10-22,SP1,15:15,Girona,Almeria,H,H,2023/2024,80.0,-1.25,80.0,8,63.16,5,68.42,2.8,3.2,1.0,1.54,1.6,2.6,0,2.79,1
2023-11-05,SP1,13:00,Alaves,Almeria,H,D,2023/2024,80.0,-0.75,0.0,3,63.16,3,26.32,0.6,3.2,0.8,1.96,1.0,1.91,0,1.21,0
2023-11-25,SP1,17:30,Getafe,Almeria,H,H,2023/2024,80.0,-0.75,40.0,5,63.16,4,31.58,1.4,3.2,0.8,2.08,0.8,1.79,0,1.05,1
2023-12-10,SP1,13:00,Ath Madrid,Almeria,H,H,2023/2024,80.0,-2.0,80.0,4,63.16,5,78.95,2.0,2.6,0.8,1.37,0.8,3.15,0,2.21,1
2023-12-20,SP1,18:00,Barcelona,Almeria,H,D,2023/2024,80.0,-2.25,80.0,11,63.16,5,57.89,1.8,2.6,1.2,1.28,1.8,3.52,0,2.26,1
2024-01-04,SP1,16:00,Osasuna,Almeria,H,H,2023/2024,60.0,-0.75,20.0,2,63.16,0,26.32,1.2,1.8,0.8,1.92,1.2,1.93,0,1.0,0
2024-01-21,SP1,15:15,Real Madrid,Almeria,H,A,2023/2024,80.0,-2.5,60.0,6,63.16,2,57.89,3.0,2.2,1.2,1.3,0.8,3.55,0,2.53,1
2024-02-03,SP1,13:00,Valencia,Almeria,H,H,2023/2024,80.0,-0.75,40.0,2,63.16,5,36.84,1.4,2.2,1.2,2.01,0.6,1.85,0,1.05,1
2024-02-18,SP1,15:15,Granada,Almeria,D,A,2023/2024,60.0,-0.25,20.0,7,63.16,3,47.37,0.8,2.0,1.2,2.07,1.2,1.81,0,1.26,0
2024-03-01,SP1,20:00,Celta,Almeria,H,D,2023/2024,40.0,-0.75,40.0,6,63.16,0,42.11,0.8,1.6,0.8,1.87,1.0,1.98,1,1.11,0
2024-03-17,SP1,15:15,Las Palmas,Almeria,A,A,2023/2024,40.0,-0.75,20.0,6,63.16,2,31.58,0.8,1.4,1.0,1.75,1.2,2.18,0,1.05,0
2024-04-14,SP1,20:00,Sociedad,Almeria,D,D,2023/2024,40.0,-1.5,40.0,4,63.16,3,31.58,1.0,1.2,1.0,1.68,1.2,2.25,0,1.37,1
2024-05-05,SP1,20:00,Vallecano,Almeria,A,A,2023/2024,20.0,-0.75,20.0,10,63.16,2,36.84,1.0,0.8,1.0,1.98,0.6,1.88,0,0.95,0
2024-05-12,SP1,20:00,Betis,Almeria,H,H,2023/2024,40.0,-1.25,80.0,7,63.16,7,36.84,2.2,1.2,1.2,1.52,1.6,2.62,0,1.42,1
2024-05-19,SP1,18:00,Mallorca,Almeria,D,D,2023/2024,60.0,-1.25,20.0,8,63.16,3,26.32,0.8,1.4,1.6,2.09,0.8,1.77,0,0.89,1
2022-08-29,SP1,19:00,Cadiz,Ath Bilbao,A,A,2022/2023,100.0,0.25,50.0,3,57.89,8,31.58,0.0,0.0,4.0,2.44,2.5,1.6,0,1.0,1
2022-09-11,SP1,15:15,Elche,Ath Bilbao,A,A,2022/2023,100.0,0.75,33.33,2,57.89,8,36.84,0.67,0.5,4.0,2.1,2.0,1.8,0,0.95,1
2022-10-08,SP1,17:30,Sevilla,Ath Bilbao,D,H,2022/2023,66.67,0.25,25.0,3,57.89,4,52.63,0.5,0.67,3.0,1.92,1.75,1.94,1,1.26,0
2022-10-18,SP1,19:00,Getafe,Ath Bilbao,D,D,2022/2023,75.0,0.5,60.0,4,57.89,4,42.11,1.2,1.0,2.75,2.54,1.4,1.55,0,1.11,1
2022-10-23,SP1,20:00,Barcelona,Ath Bilbao,H,H,2022/2023,80.0,-1.25,80.0,7,57.89,3,47.37,3.0,1.6,2.2,1.59,0.0,2.4,0,1.95,1
2022-11-04,SP1,20:00,Girona,Ath Bilbao,H,D,2022/2023,80.0,0.5,60.0,10,57.89,7,63.16,1.8,2.0,1.6,1.98,1.8,1.88,0,1.84,1
2022-12-29,SP1,18:15,Betis,Ath Bilbao,D,D,2022/2023,60.0,0.25,60.0,5,57.89,0,47.37,1.4,1.8,0.8,2.02,1.0,1.84,0,1.37,0
2023-01-14,SP1,20:00,Sociedad,Ath Bilbao,H,H,2022/2023,80.0,-0.25,20.0,5,57.89,2,31.58,1.4,2.2,0.8,2.73,0.8,1.47,1,1.37,1
2023-01-29,SP1,17:30,Celta,Ath Bilbao,H,D,2022/2023,60.0,0.25,20.0,3,57.89,0,52.63,1.0,2.0,0.4,2.68,1.0,1.51,0,1.37,0
2023-02-11,SP1,20:00,Valencia,Ath Bilbao,A,D,2022/2023,60.0,0.25,60.0,8,57.89,3,47.37,1.2,1.4,0.8,2.29,1.2,1.65,0,1.42,1
2023-02-19,SP1,17:30,Ath Madrid,Ath Bilbao,H,D,2022/2023,40.0,-0.5,20.0,5,57.89,2,57.89,1.4,1.2,0.6,2.36,0.4,1.63,0,2.16,0
2023-03-05,SP1,17:30,Vallecano,Ath Bilbao,D,D,2022/2023,40.0,0.0,20.0,2,57.89,3,63.16,0.8,1.2,0.6,2.53,1.0,1.55,1,1.47,0
2023-03-17,SP1,20:00,Valladolid,Ath Bilbao,A,A,2022/2023,40.0,0.5,40.0,3,57.89,6,47.37,0.8,0.8,1.0,2.03,1.0,1.81,0,1.11,1
2023-04-08,SP1,15:15,Espanol,Ath Bilbao,A,A,2022/2023,60.0,0.5,80.0,2,57.89,7,63.16,1.4,0.8,1.4,2.44,2.0,1.56,0,1.42,1
2023-04-22,SP1,15:15,Almeria,Ath Bilbao,A,A,2022/2023,60.0,0.75,40.0,4,57.89,3,57.89,1.0,0.8,1.4,1.84,1.2,2.05,0,1.53,1
2023-05-01,SP1,18:00,Mallorca,Ath Bilbao,D,D,2022/2023,60.0,0.25,20.0,2,57.89,6,21.05,1.0,0.8,1.6,3.04,0.8,1.38,0,1.16,0
2023-05-13,SP1,17:30,Villarreal,Ath Bilbao,H,H,2022/2023,80.0,-0.25,80.0,11,57.89,5,52.63,3.0,1.8,1.8,1.76,1.2,2.12,0,1.89,1
2023-05-25,SP1,20:30,Osasuna,Ath Bilbao,H,D,2022/2023,60.0,0.25,60.0,3,57.89,5,47.37,2.0,2.0,1.2,2.08,1.2,1.79,0,1.26,0
2023-06-04,SP1,17:30,Real Madrid,Ath Bilbao,D,D,2022/2023,40.0,-0.75,40.0,2,57.89,9,57.89,2.0,2.0,1.0,1.54,0.8,2.53,0,2.32,0
2023-08-19,SP1,20:30,Osasuna,Ath Bilbao,A,A,2023/2024,0.0,0.0,0.0,7,26.32,2,26.32,0.0,0.0,2.0,2.59,2.0,1.52,1,1.0,0
2023-09-03,SP1,15:15,Mallorca,Ath Bilbao,D,D,2023/2024,0.0,0.25,0.0,2,26.32,3,26.32,0.0,0.0,1.0,2.72,0.5,1.48,0,0.89,0
2023-09-22,SP1,20:00,Alaves,Ath Bilbao,A,A,2023/2024,0.0,0.5,33.33,5,26.32,3,26.32,1.67,0.0,1.33,2.7,1.67,1.49,0,1.21,0
2023-09-30,SP1,20:00,Sociedad,Ath Bilbao,H,H,2023/2024,25.0,-0.25,60.0,5,26.32,3,31.58,2.8,0.75,1.0,2.52,1.6,1.55,0,1.37,1
2023-10-22,SP1,20:00,Barcelona,Ath Bilbao,H,D,2023/2024,20.0,-0.5,40.0,7,26.32,3,57.89,2.4,0.8,0.8,1.72,0.4,2.16,0,2.26,0
2023-11-05,SP1,17:30,Villarreal,Ath Bilbao,A,A,2023/2024,40.0,0.5,80.0,6,26.32,7,73.68,1.4,1.2,1.0,1.68,1.8,2.33,0,1.89,1
2023-11-27,SP1,20:00,Girona,Ath Bilbao,D,D,2023/2024,40.0,-0.25,60.0,2,26.32,6,68.42,2.4,1.4,1.2,1.67,1.8,2.2,0,2.79,0
2023-12-11,SP1,20:00,Granada,Ath Bilbao,D,A,2023/2024,40.0,0.5,40.0,4,26.32,4,47.37,1.4,1.6,1.0,1.81,1.6,2.03,0,1.26,0
2024-01-04,SP1,18:15,Sevilla,Ath Bilbao,A,A,2023/2024,20.0,0.25,20.0,2,26.32,6,57.89,0.6,1.0,1.4,2.05,1.6,1.8,0,1.42,0
2024-01-20,SP1,17:30,Valencia,Ath Bilbao,H,D,2023/2024,20.0,0.25,20.0,1,26.32,3,36.84,1.2,1.0,1.4,2.35,0.4,1.62,0,1.05,0
2024-01-28,SP1,15:15,Cadiz,Ath Bilbao,D,D,2023/2024,0.0,0.5,40.0,2,26.32,0,26.32,0.4,0.6,0.8,2.35,1.6,1.6,0,0.84,0
2024-02-12,SP1,20:00,Almeria,Ath Bilbao,D,D,2023/2024,0.0,0.75,20.0,4,26.32,4,68.42,0.0,0.4,0.6,2.07,0.6,1.77,0,1.16,0
2024-02-25,SP1,15:15,Betis,Ath Bilbao,H,H,2023/2024,20.0,0.5,40.0,5,26.32,1,36.84,1.4,0.8,0.6,2.18,1.2,1.71,1,1.42,1
2024-03-10,SP1,15:15,Las Palmas,Ath Bilbao,A,A,2023/2024,20.0,0.5,40.0,2,26.32,2,31.58,1.4,0.8,0.6,2.14,1.0,1.75,0,1.05,0
2024-03-31,SP1,20:00,Real Madrid,Ath Bilbao,H,H,2023/2024,20.0,-1.0,40.0,4,26.32,3,57.89,2.4,1.0,0.6,1.76,0.2,2.13,0,2.53,0
2024-04-27,SP1,20:00,Ath Madrid,Ath Bilbao,H,D,2023/2024,40.0,-0.5,100.0,3,26.32,1,78.95,2.6,1.6,0.8,2.07,1.2,1.79,0,2.21,1
2024-05-03,SP1,20:00,Getafe,Ath Bilbao,A,A,2023/2024,40.0,0.25,20.0,9,26.32,2,31.58,1.0,1.6,1.2,2.48,1.4,1.53,2,1.05,0
2024-05-15,SP1,21:00,Celta,Ath Bilbao,H,A,2023/2024,40.0,-0.25,60.0,4,26.32,2,42.11,2.0,1.4,1.2,2.12,0.8,1.71,0,1.11,1
2024-05-25,SP1,17:30,Vallecano,Ath Bilbao,A,D,2023/2024,40.0,0.25,40.0,4,26.32,1,36.84,0.8,1.4,1.0,2.16,0.8,1.73,0,0.95,0
2024-08-24,SP1,18:00,Barcelona,Ath Bilbao,H,D,2024/2025,100.0,-1.0,100.0,5,66.67,2,66.67,2.0,2.0,1.0,1.64,1.0,2.32,0,3.33,1
2024-09-15,SP1,17:30,Las Palmas,Ath Bilbao,A,A,2024/2025,100.0,0.5,66.67,6,66.67,4,50.0,1.67,2.0,2.0,2.17,2.0,1.72,1,1.5,1
2024-09-19,SP1,18:00,Leganes,Ath Bilbao,A,D,2024/2025,66.67,0.25,33.33,3,66.67,4,33.33,0.67,1.33,2.0,2.81,1.33,1.43,0,0.67,0
2022-08-15,SP1,18:30,Getafe,Ath Madrid,A,A,2022/2023,100.0,0.5,100.0,0,36.84,5,42.11,0.0,0.0,3.0,3.06,3.0,1.41,0,1.11,1
2022-08-29,SP1,21:00,Valencia,Ath Madrid,A,D,2022/2023,50.0,0.5,0.0,2,36.84,7,47.37,0.5,0.0,2.0,2.2,0.5,1.7,0,1.42,0
2022-09-03,SP1,17:30,Sociedad,Ath Madrid,D,A,2022/2023,33.33,0.0,50.0,5,36.84,7,31.58,1.0,0.33,1.67,2.38,2.5,1.61,0,1.37,0
2022-10-01,SP1,17:30,Sevilla,Ath Madrid,A,A,2022/2023,25.0,0.25,33.33,3,36.84,6,52.63,0.33,0.25,1.75,2.38,2.0,1.62,0,1.26,0
2022-10-15,SP1,20:00,Ath Bilbao,Ath Madrid,A,D,2022/2023,20.0,-0.25,40.0,3,36.84,1,31.58,1.6,0.2,1.6,2.28,0.8,1.66,0,1.16,0
2022-10-23,SP1,15:15,Betis,Ath Madrid,A,D,2022/2023,20.0,0.25,60.0,4,36.84,3,47.37,1.6,0.4,1.4,2.36,0.8,1.61,0,1.37,1
2022-10-29,SP1,15:15,Cadiz,Ath Madrid,H,H,2022/2023,40.0,0.75,60.0,7,36.84,7,31.58,1.0,1.0,1.6,2.27,1.6,1.65,0,1.0,1
2022-11-09,SP1,20:30,Mallorca,Ath Madrid,H,H,2022/2023,40.0,0.25,0.0,3,36.84,5,21.05,0.6,1.0,1.4,3.02,0.6,1.4,0,1.16,0
2023-01-15,SP1,15:15,Almeria,Ath Madrid,D,D,2022/2023,40.0,0.75,40.0,3,36.84,6,57.89,1.6,1.2,1.2,1.97,1.2,1.94,1,1.53,0
2023-01-29,SP1,15:15,Osasuna,Ath Madrid,A,D,2022/2023,40.0,0.5,20.0,4,36.84,5,47.37,1.0,1.2,1.2,2.61,0.6,1.52,0,1.26,0
2023-02-12,SP1,15:15,Celta,Ath Madrid,A,D,2022/2023,20.0,0.25,20.0,3,36.84,2,52.63,0.8,1.0,1.0,2.42,1.0,1.62,1,1.37,0
2023-02-25,SP1,17:30,Real Madrid,Ath Madrid,D,D,2022/2023,0.0,-0.5,40.0,7,36.84,2,57.89,1.8,0.6,0.8,2.19,0.4,1.68,1,2.32,0
2023-03-13,SP1,20:00,Girona,Ath Madrid,A,D,2022/2023,0.0,0.5,40.0,4,36.84,4,63.16,1.8,0.4,1.0,2.08,1.0,1.84,0,1.84,0
2023-04-09,SP1,20:00,Vallecano,Ath Madrid,A,A,2022/2023,20.0,0.5,40.0,3,36.84,4,63.16,1.2,0.4,1.2,2.44,1.0,1.59,0,1.47,1
2023-04-23,SP1,15:15,Barcelona,Ath Madrid,H,H,2022/2023,20.0,-0.5,20.0,4,36.84,3,47.37,1.2,0.6,1.0,2.1,0.2,1.75,0,1.95,0
2023-04-30,SP1,20:00,Valladolid,Ath Madrid,A,A,2022/2023,40.0,0.75,80.0,6,36.84,6,47.37,1.8,1.0,1.8,1.79,2.4,2.07,0,1.11,1
2023-05-14,SP1,15:15,Elche,Ath Madrid,H,H,2022/2023,40.0,1.25,40.0,4,36.84,4,36.84,1.2,1.0,1.6,1.6,1.4,2.53,0,0.95,0
2023-05-24,SP1,21:00,Espanol,Ath Madrid,D,A,2022/2023,60.0,0.25,60.0,13,36.84,7,63.16,1.4,1.6,2.0,1.77,1.8,2.08,0,1.42,1
2023-06-04,SP1,17:30,Villarreal,Ath Madrid,D,D,2022/2023,60.0,0.0,80.0,7,36.84,3,52.63,3.2,1.8,2.0,1.44,1.2,2.94,1,1.89,1
2023-08-20,SP1,20:30,Betis,Ath Madrid,D,D,2023/2024,0.0,0.5,0.0,0,42.11,1,36.84,0.0,0.0,0.0,2.0,0.0,1.92,0,1.42,0
2023-08-28,SP1,20:30,Vallecano,Ath Madrid,A,A,2023/2024,50.0,0.5,100.0,3,42.11,10,36.84,0.0,0.0,3.5,2.25,7.0,1.67,0,0.95,1
2023-09-16,SP1,15:15,Valencia,Ath Madrid,H,H,2023/2024,66.67,0.25,66.67,8,42.11,3,36.84,1.67,1.0,2.33,2.23,0.67,1.66,0,1.05,1
2023-09-28,SP1,20:30,Osasuna,Ath Madrid,A,A,2023/2024,50.0,0.5,25.0,2,42.11,3,26.32,0.25,0.75,2.25,2.21,1.5,1.69,1,1.0,0
2023-10-21,SP1,20:00,Celta,Ath Madrid,A,A,2023/2024,60.0,0.25,40.0,3,42.11,7,42.11,0.6,0.6,2.4,1.93,1.6,1.93,0,1.11,1
2023-11-03,SP1,20:00,Las Palmas,Ath Madrid,H,D,2023/2024,80.0,0.75,40.0,3,42.11,5,31.58,1.0,1.0,2.6,2.12,0.6,1.75,0,1.05,1
2023-12-03,SP1,20:00,Barcelona,Ath Madrid,H,H,2023/2024,60.0,-0.5,40.0,2,42.11,4,57.89,1.2,1.2,1.2,1.67,0.6,2.31,0,2.26,0
2023-12-16,SP1,15:15,Ath Bilbao,Ath Madrid,H,D,2023/2024,40.0,0.0,80.0,7,42.11,3,57.89,3.0,1.0,1.2,1.87,1.0,1.99,0,2.21,0
2024-01-03,SP1,20:30,Girona,Ath Madrid,H,H,2023/2024,60.0,0.0,60.0,9,42.11,12,68.42,2.2,1.8,1.4,1.61,1.0,2.43,0,2.79,1
2024-01-22,SP1,20:00,Granada,Ath Madrid,A,D,2023/2024,40.0,1.0,20.0,2,42.11,5,47.37,0.8,1.8,1.0,1.74,1.2,2.15,0,1.26,0
2024-02-04,SP1,20:00,Real Madrid,Ath Madrid,D,H,2023/2024,20.0,-0.75,40.0,4,42.11,5,57.89,2.2,1.6,1.0,1.61,0.8,2.35,0,2.53,0
2024-02-11,SP1,17:30,Sevilla,Ath Madrid,H,H,2023/2024,20.0,0.5,40.0,6,42.11,5,57.89,0.8,1.6,1.0,1.84,1.8,2.05,0,1.42,0
2024-02-24,SP1,20:00,Almeria,Ath Madrid,D,D,2023/2024,40.0,0.75,40.0,4,42.11,9,68.42,0.4,1.6,1.4,1.82,1.0,2.06,0,1.16,1
2024-03-09,SP1,15:15,Cadiz,Ath Madrid,H,H,2023/2024,20.0,0.75,40.0,3,42.11,4,26.32,1.0,1.2,0.8,2.05,1.6,1.81,0,0.84,0
2024-04-01,SP1,20:00,Villarreal,Ath Madrid,A,A,2023/2024,40.0,0.25,40.0,2,42.11,8,73.68,1.6,1.4,1.0,1.72,0.8,2.13,0,1.89,1
